300
('O', (1, 2), (0, 2)), 299.9995771380054
('O', (3, 2), (2, 2)), 273.1330363899906
('O', (5, 2), (5, 3)), 287.3427403829992
('O', (4, 2), (4, 1)), 268.42537583000376
('O', (5, 2), (5, 1)), 282.1775206359889
('X', (4, 3), (4, 2)), 265.9694292710046
('O', (5, 4), (4, 4)), 279.71624488098314
('X', (3, 3), (3, 2)), 263.3677571540029
('X', (0, 3), (1, 3)), 278.31578645299305
('X', (0, 4), (0, 3)), 262.511408151011
('X', (1, 4), (2, 4)), 276.0128983979812
('O', (5, 5), (5, 4)), 261.2184853710205
('O', (3, 5), (3, 4)), 275.0533060239686
('X', (1, 5), (1, 4)), 251.40150391902716
('O', (4, 5), (3, 5)), 273.5674936379655
('O', (5, 5), (4, 5)), 248.40789261303144
('O', (2, 5), (5, 2)), 272.7594627179642
