300
('O', (3, 2), (4, 2)), 299.9996842669934
('O', (0, 2), (1, 2)), 292.2487962830055
('O', (0, 3), (0, 4)), 293.31104687199695
('X', (2, 3), (2, 2)), 287.28302137700666
('O', (1, 3), (0, 3)), 291.24845102999825
('X', (3, 3), (3, 2)), 284.8926694570109
('O', (1, 5), (0, 5)), 290.5667965439934
('X', (2, 3), (3, 3)), 282.62990330101456
('O', (2, 5), (3, 5)), 290.3972183500009
('X', (2, 4), (3, 4)), 282.4592478750128
('O', (1, 5), (2, 5)), 290.34993745799875
('O', (1, 4), (1, 5)), 282.3329379990173
