300
('X', (4, 3), (5, 3)), 299.99964912899304
('O', (4, 2), (3, 2)), 275.95221087800746
('O', (4, 0), (4, 1)), 295.87361916499503
('X', (2, 3), (2, 2)), 269.0238601820165
('X', (4, 3), (4, 2)), 290.55873499799054
('O', (3, 0), (4, 0)), 266.98225046301377
('O', (3, 1), (3, 0)), 288.6505313109956
('X', (2, 3), (3, 3)), 264.44261155702407
('O', (0, 1), (1, 1)), 287.3348203080095
('O', (0, 0), (1, 0)), 262.23869429301703
('O', (0, 2), (0, 1)), 284.5452927580045
('O', (0, 4), (0, 3)), 258.41552852602035
('O', (2, 4), (2, 5)), 281.86064981200616
('O', (5, 4), (4, 4)), 256.60119655702147
('X', (2, 4), (3, 4)), 281.7726706680114
('X', (0, 4), (1, 4)), 255.81422759701672
('O', (5, 5), (5, 4)), 281.74329652800225
('O', (4, 5), (5, 5)), 255.68596417902154
('O', (3, 5), (4, 5)), 281.6868445430009
('O', (1, 5), (0, 5)), 254.65088863701385
('O', (3, 5), (2, 0)), 281.52836728199327
