300
('X', (5, 3), (5, 2)), 299.9996792059974
('X', (5, 5), (5, 4)), 272.25458952201006
('X', (0, 5), (1, 5)), 291.89559221599484
('O', (1, 2), (0, 2)), 263.5657570770127
('O', (1, 4), (1, 3)), 288.8139244789927
('O', (2, 4), (1, 4)), 260.0964389920118
('O', (2, 2), (2, 1)), 287.0731348079862
('O', (2, 3), (2, 4)), 258.817472003022
('X', (0, 3), (0, 4)), 286.4692650379875
('X', (3, 3), (3, 4)), 251.59405641302874
('X', (4, 3), (4, 4)), 285.04946444398956
('O', (2, 2), (3, 2)), 250.1575881060271
('O', (2, 3), (3, 3)), 284.41777515799913
('O', (2, 2), (2, 3)), 249.5764661120338
('O', (1, 2), (2, 2)), 284.4169153809926
