300
('O', (5, 2), (5, 1)), 299.9996689730033
('O', (5, 4), (5, 3)), 279.59321081200324
('O', (0, 4), (1, 4)), 284.7306496520032
('X', (3, 5), (3, 4)), 267.7717290040018
('O', (0, 2), (0, 3)), 283.2353829430067
('O', (5, 2), (4, 2)), 264.07068557600724
('X', (0, 5), (1, 5)), 281.9419445730018
('O', (5, 4), (4, 4)), 263.9708800940134
('O', (5, 5), (4, 5)), 281.8735895669961
('X', (0, 4), (0, 5)), 262.806213185002
('O', (5, 4), (5, 5)), 276.3634110409912
('O', (5, 2), (5, 4)), 220.7551846120041
('O', (3, 2), (2, 2)), 274.2885691400006
('O', (3, 3), (4, 3)), 219.40996558401093
