300
('X', (3, 5), (3, 4)), 299.9996934390074
('O', (2, 3), (2, 4)), 290.9993517769908
('O', (5, 3), (4, 3)), 297.2747198279976
('O', (5, 5), (4, 5)), 288.7704345349921
('O', (5, 3), (5, 2)), 296.7538402210048
('O', (5, 4), (5, 5)), 287.3133888759912
('X', (2, 5), (1, 5)), 296.2363942590018
('O', (4, 4), (5, 4)), 287.0062212879857
('O', (1, 4), (0, 4)), 295.87982312800887
('O', (1, 0), (1, 1)), 285.7341974339797
('O', (2, 0), (2, 1)), 294.5659522340138
('O', (3, 0), (3, 1)), 281.64707944897236
('O', (4, 0), (4, 1)), 294.4376350680104
