300
('X', (4, 3), (3, 3)), 299.99954066799546
('O', (5, 2), (4, 2)), 290.289841869002
('O', (5, 4), (5, 5)), 298.68896782600495
('X', (5, 3), (4, 3)), 287.0210737790039
('O', (3, 4), (4, 4)), 297.7547902510123
('O', (0, 4), (1, 4)), 285.24615963100223
('X', (5, 0), (5, 1)), 295.51247828001215
('X', (4, 0), (3, 0)), 280.7762549050094
('O', (0, 0), (1, 0)), 295.08685732200684
('O', (0, 1), (1, 1)), 280.40372635101085
('O', (0, 3), (0, 2)), 294.4425977200008
('O', (1, 3), (1, 2)), 279.89634340201155
('O', (2, 3), (1, 3)), 294.41245149499446
