300
('O', (1, 2), (1, 1)), 299.9996839379892
('O', (1, 3), (1, 2)), 267.51679642600357
('X', (3, 4), (2, 4)), 288.1641416709899
('O', (2, 3), (2, 2)), 262.8470548490004
('X', (3, 2), (4, 2)), 284.4469222739863
('X', (3, 1), (3, 2)), 257.4883937269915
('O', (4, 3), (3, 3)), 283.3559151449881
('X', (4, 1), (3, 1)), 255.8281308759906
('O', (5, 3), (4, 3)), 283.0602618039993
('X', (5, 1), (4, 1)), 255.22522174699407
('O', (5, 4), (5, 3)), 282.2319866559992
('X', (5, 2), (5, 1)), 253.33150396498968
('O', (5, 5), (4, 5)), 281.674748852005
('O', (5, 4), (5, 5)), 252.92951540199283
('O', (3, 4), (4, 4)), 281.4839473040047
