300
('X', (5, 3), (5, 4)), 299.99968822200026
('X', (5, 2), (4, 2)), 275.03146072399977
('X', (5, 0), (5, 1)), 293.2855657580076
('O', (3, 2), (2, 2)), 269.1680410370027
('O', (3, 3), (3, 2)), 290.5687106849946
('O', (3, 4), (4, 4)), 263.50698303000536
('X', (4, 0), (5, 0)), 287.1150025090028
('O', (3, 3), (4, 3)), 260.71861375900335
('O', (3, 5), (4, 5)), 285.6399570850044
('O', (1, 5), (2, 5)), 257.77288220501214
('O', (1, 0), (2, 0)), 278.3795491330093
('O', (1, 2), (1, 1)), 256.3452519270213
('O', (1, 3), (2, 3)), 277.07325931101514
('O', (1, 4), (2, 4)), 256.2719487460272
