300
('X', (3, 4), (2, 4)), 299.9996592099924
('X', (4, 4), (5, 4)), 267.0589391810063
('X', (4, 2), (3, 2)), 289.4923789459863
('O', (1, 2), (1, 3)), 261.8322077089979
('O', (2, 2), (1, 2)), 287.350157266992
('O', (2, 1), (2, 2)), 258.0039224719949
('O', (4, 1), (3, 1)), 284.5746298029844
('X', (5, 2), (5, 3)), 254.6097788469924
('O', (4, 5), (5, 5)), 283.1794129979826
('X', (4, 2), (4, 3)), 253.14054036099697
('O', (1, 5), (2, 5)), 282.1055665919848
('X', (5, 2), (4, 2)), 252.65765966000617
('O', (0, 5), (1, 5)), 281.93220792498323
('O', (0, 4), (1, 4)), 252.55675950201112
