300
('X', (1, 3), (1, 4)), 299.99966272100573
('O', (4, 2), (3, 2)), 238.06464646699897
('X', (2, 3), (2, 4)), 281.64160403001006
('X', (2, 1), (2, 2)), 203.13519652400282
('X', (1, 1), (1, 2)), 272.77201917899947
('O', (5, 2), (4, 2)), 196.37004007800715
('O', (5, 1), (5, 2)), 270.35502359300153
('X', (0, 1), (1, 1)), 195.37763687800907
('X', (0, 0), (0, 1)), 269.5483928330068
('O', (4, 1), (4, 0)), 194.8342782940017
('O', (5, 1), (4, 1)), 269.3225752550061
('X', (2, 0), (1, 0)), 194.74119036500633
('O', (5, 0), (5, 1)), 269.2454071020038
('O', (5, 3), (4, 3)), 194.62454065900238
