300
('X', (3, 5), (4, 5)), 299.99965003300167
('X', (3, 1), (2, 1)), 242.41981464000128
('O', (4, 2), (3, 2)), 283.2951003019989
('O', (4, 1), (4, 2)), 235.10044769299566
('O', (5, 1), (4, 1)), 282.89348120999057
('X', (3, 0), (4, 0)), 233.97061524700257
('O', (5, 2), (5, 1)), 281.1626768849965
('O', (5, 4), (5, 5)), 232.08564909700362
('O', (3, 4), (3, 3)), 279.05124835799506
('O', (0, 4), (1, 4)), 230.27412380700116
('O', (0, 5), (0, 4)), 276.3130556649994
('O', (1, 5), (0, 5)), 228.0097437170043
('O', (2, 5), (2, 4)), 275.01511898299213
('O', (3, 5), (3, 4)), 227.6625016790058
