300
('O', (2, 1), (3, 1)), 299.9996717739996
('O', (2, 4), (2, 3)), 283.2891845039994
('X', (5, 3), (4, 3)), 282.9901272319985
('O', (3, 4), (2, 4)), 273.9547605990083
('O', (3, 2), (4, 2)), 281.100322814993
('O', (3, 4), (4, 4)), 271.46632305701496
('O', (3, 3), (3, 2)), 280.42436956899473
('O', (3, 4), (3, 5)), 271.11990178201813
('X', (5, 5), (5, 4)), 280.31997814598435
('X', (4, 5), (5, 5)), 270.8810566380125
('X', (4, 1), (4, 0)), 276.46349468397966
('O', (3, 3), (3, 4)), 266.88687662301527
('O', (1, 3), (1, 4)), 271.2487445879815
