300
('X', (5, 3), (5, 4)), 299.9996669319953
('X', (1, 3), (1, 2)), 248.43562958200346
('O', (2, 4), (2, 3)), 285.7886225349939
('O', (1, 4), (2, 4)), 241.14081788199837
('O', (1, 5), (1, 4)), 285.2586715879879
('X', (0, 3), (0, 4)), 239.68689860800805
('O', (2, 5), (1, 5)), 284.1734121749905
('O', (4, 5), (5, 5)), 236.17745097499574
('O', (4, 3), (3, 3)), 281.4434947879927
('O', (4, 0), (4, 1)), 234.5931443570007
('O', (5, 0), (4, 0)), 277.98572040699946
('O', (5, 1), (5, 0)), 232.78625923400978
('O', (5, 2), (4, 2)), 276.8088341690018
('O', (5, 3), (4, 3)), 232.75357415701728
