300
('X', (2, 3), (3, 3)), 299.9996506430034
('O', (0, 2), (1, 2)), 274.1337490010046
('X', (1, 3), (2, 3)), 290.97004169200954
('O', (0, 1), (1, 1)), 267.5634219160129
('X', (0, 3), (0, 2)), 290.06178009702126
('O', (0, 0), (1, 0)), 267.46377929401933
('O', (0, 1), (0, 0)), 289.7817576260277
('O', (2, 1), (3, 1)), 267.33711400502943
('O', (2, 2), (3, 2)), 289.6358318040293
('X', (0, 5), (0, 4)), 267.09411628803355
('O', (2, 1), (2, 2)), 289.1410067450197
('X', (2, 5), (3, 5)), 266.8509976990317
('O', (2, 0), (3, 0)), 289.05232563702157
('O', (2, 1), (2, 0)), 266.8504717390315
