300
('O', (2, 5), (2, 4)), 299.99956738299807
('X', (5, 3), (4, 3)), 278.4977733870037
('O', (3, 5), (4, 5)), 293.37522471899865
('O', (3, 1), (3, 2)), 275.08066547999624
('O', (2, 1), (2, 2)), 291.266610598992
('O', (3, 1), (4, 1)), 273.6251289219945
('X', (5, 4), (5, 3)), 289.71941365998646
('X', (3, 4), (3, 3)), 272.67672688698804
('O', (2, 1), (3, 1)), 289.1835757129884
('X', (4, 4), (3, 4)), 271.5317579459952
('O', (1, 1), (1, 2)), 288.9616496469971
('O', (0, 1), (0, 2)), 271.50303848300246
