300
('O', (2, 1), (1, 1)), 299.9996425870049
('O', (2, 4), (2, 3)), 244.41308143100468
('X', (3, 1), (2, 1)), 271.651399690003
('X', (3, 2), (3, 3)), 220.50613587700354
('X', (1, 2), (1, 3)), 240.6069332800107
('O', (4, 4), (4, 3)), 213.64750390801055
('O', (5, 4), (5, 3)), 229.0887415390025
('X', (5, 2), (4, 2)), 201.73165123301442
('O', (5, 5), (4, 5)), 228.25892895400466
('X', (5, 1), (4, 1)), 201.3559030420147
('O', (5, 4), (4, 4)), 227.54525817499962
('X', (5, 0), (5, 1)), 169.13779289400554
('X', (3, 0), (3, 1)), 214.02183318400057
