300
('X', (2, 3), (3, 3)), 299.99969127000077
('O', (3, 2), (2, 2)), 295.8162491450057
('X', (2, 4), (2, 3)), 291.83175995000056
('O', (4, 2), (4, 3)), 293.89689705301134
('O', (4, 0), (4, 1)), 289.2168341779907
('O', (0, 0), (0, 1)), 291.5705000930029
('X', (2, 5), (2, 4)), 284.91864915698534
('O', (2, 0), (3, 0)), 290.22553290301585
('X', (1, 5), (1, 4)), 284.04122772697883
('X', (5, 5), (5, 4)), 289.22937565601023
('X', (3, 5), (3, 4)), 281.12962659799086
('X', (4, 5), (4, 4)), 287.5123256590159
