300
('X', (3, 5), (4, 5)), 299.99963022299926
('O', (5, 2), (5, 1)), 288.7793326329993
('O', (1, 2), (2, 2)), 284.9689118660026
('X', (2, 5), (1, 5)), 274.18521275999956
('X', (2, 4), (2, 3)), 279.18203735699353
('X', (3, 4), (2, 4)), 270.4217915820045
('X', (3, 1), (3, 2)), 275.57718644499255
('O', (1, 3), (1, 2)), 269.57867884899315
('X', (4, 1), (4, 2)), 274.75159962600446
('X', (4, 0), (5, 0)), 269.28244915799587
('O', (1, 4), (1, 3)), 273.16886685699865
('O', (0, 4), (0, 3)), 268.0879460879951
('X', (4, 1), (3, 1)), 270.4217678660061
('O', (1, 4), (0, 4)), 267.9218954980024
('O', (3, 4), (4, 4)), 270.2188119390048
('O', (3, 5), (2, 5)), 267.8156219590019
('O', (3, 4), (3, 5)), 270.0965213360032
('O', (3, 3), (4, 3)), 267.76058609700704
('O', (3, 4), (3, 3)), 269.62682289599616
('O', (5, 4), (5, 5)), 267.6547913090035
('O', (5, 3), (5, 4)), 269.21539328699873
('O', (5, 2), (5, 3)), 267.60776429199905
('O', (0, 2), (0, 1)), 269.1446557820018
('X', (4, 0), (4, 1)), 267.5723474959959
('O', (5, 2), (0, 2)), 269.04644320200896
