300
('X', (3, 0), (2, 0)), 299.99964375699346
('O', (1, 2), (2, 2)), 288.96367602401006
('X', (4, 0), (3, 0)), 282.7072779220034
('O', (1, 1), (1, 0)), 276.328393038013
('O', (5, 1), (5, 2)), 276.3673295179906
('X', (4, 4), (4, 5)), 273.2168362720113
('X', (4, 1), (4, 0)), 267.663668461988
('X', (0, 1), (1, 1)), 272.1145899900148
('X', (0, 2), (0, 1)), 265.9682908879913
('X', (0, 5), (0, 4)), 271.06386748001387
('O', (4, 1), (5, 1)), 264.16143662399554
('O', (4, 2), (4, 3)), 269.2853991040174
('O', (3, 2), (4, 2)), 263.06802240198886
('O', (3, 3), (3, 2)), 268.91251572301553
