300
('O', (2, 1), (1, 1)), 299.9991655019985
('O', (3, 1), (3, 2)), 289.25424075000046
('X', (1, 3), (1, 2)), 284.2018829620065
('X', (1, 4), (1, 3)), 276.28625410300447
('O', (2, 1), (2, 2)), 274.46297736999986
('O', (3, 1), (4, 1)), 273.73389429799863
('X', (2, 4), (2, 3)), 271.7424772820086
('X', (3, 4), (2, 4)), 273.0283565409918
('X', (5, 4), (4, 4)), 271.10625224901014
('X', (5, 1), (5, 2)), 272.84748866998416
('O', (2, 1), (2, 0)), 270.961428834009
('O', (3, 1), (3, 0)), 272.7105487759836
('X', (5, 0), (4, 0)), 270.12285359500675
('X', (5, 1), (5, 0)), 270.57995427498827
('O', (2, 1), (3, 1)), 257.74527706601657
('O', (2, 5), (3, 5)), 266.01236788198
('O', (1, 5), (0, 5)), 252.64350104902405
('O', (2, 5), (1, 5)), 259.5040562949871
('O', (2, 1), (2, 5)), 245.5639528970205
