300
('O', (2, 5), (3, 5)), 299.99960033100797
('O', (2, 3), (2, 4)), 287.1980369119992
('O', (2, 0), (2, 1)), 287.4340004590049
('O', (3, 0), (4, 0)), 273.38915120500315
('X', (2, 3), (2, 2)), 280.22172002401203
('O', (0, 0), (1, 0)), 269.61222283000825
('X', (1, 3), (2, 3)), 276.1528483390139
('O', (0, 1), (0, 0)), 269.3240516680089
('X', (1, 1), (1, 2)), 275.4049434110202
('O', (0, 3), (0, 2)), 269.1466615470126
('O', (1, 3), (1, 4)), 274.6808462320332
('O', (0, 3), (1, 3)), 269.06881050801894
('O', (0, 4), (0, 5)), 273.91343090204464
('X', (0, 1), (1, 1)), 268.07767336201505
('X', (0, 3), (0, 1)), 265.3781274020439
('X', (3, 3), (4, 3)), 267.6523677210207
('O', (0, 3), (0, 4)), 264.5621886340523
('O', (5, 3), (5, 2)), 266.95998743601376
('X', (3, 4), (3, 3)), 263.0015438930568
('O', (5, 4), (5, 5)), 266.9263281060121
('O', (5, 3), (5, 4)), 262.9854545010603
('X', (4, 4), (3, 4)), 266.8775722360151
('O', (0, 3), (4, 2)), 262.88033585905214
('X', (4, 5), (4, 4)), 266.8612915370177
('X', (4, 1), (3, 1)), 262.8406862660486
('X', (5, 1), (4, 1)), 266.8535251570138
('O', (5, 3), (0, 3)), 262.83271027005685
