300
('O', (2, 4), (1, 4)), 299.9996702649951
('O', (3, 4), (3, 5)), 293.82864152200636
('X', (2, 3), (2, 4)), 285.5286661119899
('X', (4, 3), (3, 3)), 286.3826954600081
('O', (4, 4), (3, 4)), 284.43420846499794
('O', (4, 5), (4, 4)), 285.5601064799994
('X', (5, 3), (5, 2)), 283.75137374398764
('O', (5, 5), (4, 5)), 285.4557203279983
('O', (5, 4), (5, 5)), 283.51048886199715
('O', (5, 1), (5, 0)), 285.1599708569993
('O', (4, 1), (3, 1)), 273.17834982898785
('O', (5, 1), (4, 1)), 280.0297835139936
('O', (5, 4), (0, 4)), 246.93387755099684
