300
('O', (1, 2), (2, 2)), 299.9997209819994
('X', (1, 3), (2, 3)), 274.38191110099433
('O', (0, 2), (0, 3)), 291.94206926100014
('X', (1, 2), (1, 1)), 271.950404667994
('X', (1, 4), (1, 3)), 289.3137060870067
('O', (0, 1), (0, 2)), 270.2942608479934
('O', (0, 0), (1, 0)), 288.08434751900495
('X', (5, 4), (4, 4)), 266.4047230080032
('X', (5, 5), (5, 4)), 286.5014311499981
('X', (4, 5), (3, 5)), 265.23437785799615
('X', (5, 5), (4, 5)), 286.26672990100633
('X', (2, 5), (2, 4)), 264.7572195009998
('O', (0, 1), (0, 0)), 285.84469863801496
('O', (0, 4), (1, 4)), 264.2503378870024
('O', (0, 5), (1, 5)), 282.6700253870076
('X', (5, 5), (2, 5)), 257.6056282810023
('O', (0, 4), (0, 5)), 282.1777079589956
('O', (0, 1), (0, 4)), 257.09474920299544
