300
('X', (4, 3), (4, 2)), 299.9996479190013
('X', (1, 3), (2, 3)), 286.07291048900515
('O', (2, 1), (2, 2)), 288.7795970750012
('X', (1, 4), (1, 3)), 279.1277678080078
('O', (3, 1), (3, 2)), 281.08547348700813
('O', (5, 1), (5, 2)), 275.83817800601537
('O', (4, 1), (5, 1)), 274.0489616499981
('O', (3, 1), (4, 1)), 272.25851302400406
('O', (2, 1), (1, 1)), 272.35885314100597
('X', (3, 4), (2, 4)), 271.1785120410059
('O', (3, 1), (2, 1)), 270.6423258890136
('O', (3, 0), (3, 1)), 269.1592678930174
