300
('O', (2, 1), (2, 2)), 299.9995972159959
('X', (3, 1), (3, 2)), 253.95513282800675
('O', (2, 0), (3, 0)), 293.6144713560061
('X', (2, 1), (1, 1)), 250.6483854760154
('X', (4, 1), (3, 1)), 288.65576318900276
('O', (1, 0), (2, 0)), 248.4764727200236
('O', (0, 0), (0, 1)), 288.1020139780012
('X', (4, 5), (4, 4)), 244.7171398570208
('X', (5, 5), (4, 5)), 286.0915452999907
('X', (5, 4), (5, 3)), 243.86873633602227
('X', (5, 5), (5, 4)), 285.931851471978
('X', (5, 2), (4, 2)), 243.02378167201823
('O', (1, 0), (0, 0)), 283.9148623729707
('O', (4, 0), (4, 1)), 241.64315998302482
('O', (5, 0), (5, 1)), 262.7295514529833
('X', (5, 5), (3, 3)), 214.0242045930354
('X', (3, 5), (2, 5)), 255.32797932098038
('O', (4, 0), (5, 0)), 213.32782399802818
('O', (4, 3), (1, 0)), 254.94887470598042
