300
('O', (2, 3), (2, 4)), 299.9995940450026
('O', (2, 0), (2, 1)), 285.9037692710117
('O', (0, 0), (1, 0)), 282.4633509139967
('X', (2, 3), (2, 2)), 269.56216365900764
('O', (0, 4), (1, 4)), 275.2141133789992
('O', (0, 3), (0, 4)), 267.93999350699596
('X', (3, 3), (3, 4)), 273.8413746540027
('X', (1, 3), (2, 3)), 265.89846464499715
('X', (1, 2), (0, 2)), 273.6736736280145
('X', (1, 3), (1, 2)), 265.76323794999917
('O', (0, 1), (1, 1)), 271.87451432501257
('O', (0, 0), (0, 1)), 265.3053456609923
('O', (0, 3), (3, 1)), 271.04655610802
