300
('O', (2, 0), (3, 0)), 299.99966260000656
('O', (2, 5), (2, 4)), 279.3035997600091
('X', (1, 3), (1, 4)), 279.2820627750043
('X', (3, 3), (2, 3)), 248.7563193910173
('X', (3, 2), (2, 2)), 266.5456432170031
('X', (3, 4), (3, 3)), 243.29089255002327
('O', (3, 5), (4, 5)), 265.5166616200004
('O', (1, 5), (2, 5)), 243.08413160801865
('O', (0, 5), (0, 4)), 264.64403729498736
('X', (5, 4), (5, 5)), 241.67805976701493
('X', (5, 0), (4, 0)), 257.5380601689976
('O', (1, 5), (0, 5)), 238.68438784401224
('X', (5, 4), (5, 3)), 237.4000070780021
('X', (4, 4), (4, 3)), 225.87168241701147
