300
('O', (2, 5), (3, 5)), 299.9985678820085
('O', (2, 0), (2, 1)), 274.7195375380106
('X', (4, 3), (4, 2)), 281.7393171230069
('X', (2, 3), (2, 2)), 261.91333590401337
('X', (2, 4), (2, 5)), 263.70122549099324
('X', (1, 4), (1, 5)), 242.41601464700943
('X', (4, 4), (4, 5)), 248.91827845398802
('X', (5, 4), (5, 5)), 236.53292471900932
('O', (3, 0), (2, 0)), 246.18772318799165
('O', (4, 0), (4, 1)), 233.6773517380061
('O', (5, 0), (5, 1)), 241.45556622199365
('O', (3, 0), (3, 1)), 229.3507895930088
