300
('X', (5, 3), (5, 4)), 299.9993703610089
('X', (5, 2), (4, 2)), 249.00167146099557
('O', (3, 2), (3, 1)), 284.0153435450193
('O', (2, 2), (2, 1)), 244.54091475099267
('O', (3, 2), (3, 3)), 282.6036725600279
('O', (2, 2), (1, 2)), 243.79384739599482
('X', (5, 3), (4, 3)), 281.11579989003076
('O', (3, 2), (2, 2)), 242.69084448899957
('X', (5, 2), (5, 3)), 277.5619249880401
('O', (3, 4), (2, 4)), 241.77570344800188
('O', (4, 4), (4, 5)), 274.22177190805087
('O', (3, 4), (3, 5)), 241.20425498600525
('O', (4, 4), (3, 4)), 271.98111608104955
('O', (4, 1), (4, 0)), 239.92861739100772
('O', (5, 1), (4, 1)), 258.786325083056
('O', (5, 0), (5, 1)), 239.86777693100157
