300
('X', (0, 3), (1, 3)), 299.999672416001
('O', (4, 2), (4, 1)), 292.0517720200005
('O', (0, 2), (1, 2)), 290.84352145099547
('X', (0, 4), (1, 4)), 291.7639838519972
('O', (0, 3), (0, 2)), 290.08347696700366
('O', (0, 1), (1, 1)), 291.5286017000035
('X', (0, 3), (0, 4)), 289.7165236530127
('X', (2, 3), (2, 2)), 290.7944473430107
('X', (5, 3), (5, 2)), 287.108572867015
('O', (0, 0), (1, 0)), 290.3309799720155
('O', (0, 1), (0, 0)), 277.75086637801724
('X', (5, 4), (5, 3)), 264.6937020240148
('X', (5, 5), (4, 5)), 271.9761981440097
('O', (0, 3), (0, 1)), 264.4713153580233
('X', (5, 4), (4, 4)), 271.61386139001115
('O', (0, 5), (1, 5)), 264.35650428102235
('O', (2, 5), (3, 5)), 270.7145829380024
('O', (2, 4), (3, 4)), 263.9230003310222
('O', (2, 3), (2, 4)), 270.1543102780124
('O', (3, 3), (4, 3)), 260.4158656170184
('O', (3, 2), (3, 1)), 269.617022535007
('O', (4, 2), (3, 2)), 259.44859765401634
('O', (4, 0), (5, 0)), 269.39837517001433
('X', (5, 5), (5, 4)), 259.3028810720134
('O', (2, 0), (2, 1)), 269.0106433680194
