300
('O', (2, 0), (3, 0)), 299.99953061700216
('O', (2, 2), (2, 1)), 283.43555444398953
('O', (2, 4), (2, 3)), 270.88522500000545
('O', (3, 4), (4, 4)), 274.1424422299897
('O', (3, 5), (4, 5)), 267.0921463870036
('O', (3, 4), (2, 4)), 272.75044111198804
('O', (3, 5), (2, 5)), 266.689353372014
('X', (3, 2), (3, 3)), 272.51177016898873
('X', (4, 2), (4, 3)), 266.2604757590161
('X', (5, 2), (5, 3)), 272.39384911899106
('O', (3, 4), (3, 5)), 265.93227054801537
('O', (5, 4), (5, 5)), 272.34649780498876
