300
('X', (3, 1), (2, 1)), 299.999626890989
('O', (4, 2), (4, 3)), 291.5174204490031
('O', (1, 2), (2, 2)), 288.11114342699875
('O', (1, 0), (2, 0)), 287.17787187200156
('O', (1, 3), (2, 3)), 280.53471318099764
('X', (3, 4), (2, 4)), 284.4382048109983
('X', (3, 1), (3, 2)), 271.68902542199066
('O', (1, 1), (1, 2)), 281.43139072100166
('O', (0, 1), (1, 1)), 271.04569500198704
('X', (5, 1), (4, 1)), 279.6896979220037
('O', (0, 0), (1, 0)), 266.26074506598525
('O', (0, 3), (1, 3)), 279.2575536170043
