300
('O', (2, 5), (3, 5)), 299.99964366499626
('O', (2, 3), (2, 4)), 290.7503443680034
('O', (2, 1), (2, 2)), 285.7918292169925
('O', (2, 0), (1, 0)), 277.49711943800503
('X', (1, 3), (1, 2)), 274.7462272559933
('X', (3, 3), (3, 2)), 274.0819534580078
('O', (3, 0), (3, 1)), 269.1467689830024
('O', (5, 0), (5, 1)), 272.678433803012
('X', (2, 3), (3, 3)), 264.91724443899875
('O', (4, 0), (5, 0)), 272.24578500702046
('O', (4, 1), (4, 0)), 262.25775226599944
('O', (4, 4), (4, 5)), 271.24493679702573
('X', (1, 3), (2, 3)), 257.6994615930016
('O', (4, 2), (4, 3)), 269.8479208630306
('X', (1, 4), (1, 5)), 257.4632535139972
('X', (0, 4), (0, 5)), 269.7415399610327
('X', (1, 4), (0, 4)), 257.3838273339934
('O', (5, 2), (5, 3)), 269.730361154041
('O', (4, 2), (5, 2)), 257.38362090800365
