300
('O', (1, 2), (2, 2)), 299.9996459480026
('O', (1, 3), (2, 3)), 288.97089851400233
('X', (3, 1), (2, 1)), 284.0728299290058
('O', (1, 4), (1, 5)), 283.82385166898894
('O', (1, 0), (1, 1)), 268.56465040500916
('X', (3, 2), (3, 1)), 280.7457929809898
('X', (3, 5), (3, 4)), 261.71801878800034
('X', (5, 5), (4, 5)), 279.2459508039901
('X', (5, 4), (4, 4)), 259.7040498510032
('O', (0, 0), (1, 0)), 277.0120874699933
('X', (5, 3), (5, 4)), 255.301134319001
('O', (0, 1), (0, 2)), 274.3617073369969
('X', (5, 1), (5, 2)), 252.47467272500216
('O', (0, 0), (0, 1)), 274.02250674199604
('O', (2, 0), (3, 0)), 251.09372674000042
('O', (4, 0), (5, 0)), 273.01712696100003
('O', (4, 1), (4, 2)), 250.1673461850005
('O', (4, 0), (4, 1)), 271.99169764699764
('O', (2, 0), (0, 5)), 245.608457823997
('O', (4, 0), (0, 4)), 271.48079915599374
('O', (2, 0), (5, 5)), 244.99629314900085
('X', (5, 3), (4, 3)), 271.35437546498724
('O', (4, 0), (0, 3)), 244.40907367199543
