300
('X', (3, 2), (3, 1)), 299.99966205700184
('O', (2, 3), (2, 2)), 293.14036058700003
('O', (0, 3), (1, 3)), 284.7882582279999
('O', (0, 5), (0, 4)), 289.49003653500404
('X', (3, 3), (2, 3)), 272.30542823599535
('X', (5, 3), (4, 3)), 286.3079279950034
('O', (5, 5), (4, 5)), 267.9323339639959
('X', (5, 1), (5, 2)), 285.805486954996
('O', (5, 4), (4, 4)), 266.7811709279922
('X', (5, 0), (5, 1)), 284.5462015640078
('X', (4, 0), (3, 0)), 243.0346364879806
('X', (4, 1), (4, 2)), 280.2582036820095
('O', (5, 5), (5, 4)), 236.67123655798787
('O', (5, 3), (3, 2)), 272.2588415439968
