300
('O', (2, 0), (2, 1)), 299.99964678799734
('O', (4, 0), (3, 0)), 290.50320797901077
('X', (2, 3), (2, 2)), 270.70436823400087
('X', (1, 3), (2, 3)), 277.56333342300786
('X', (1, 2), (1, 1)), 244.73708142699616
('O', (4, 1), (5, 1)), 273.9916112280189
('X', (0, 2), (0, 1)), 232.04344736598432
('O', (4, 3), (4, 2)), 271.03843057501945
('O', (4, 5), (4, 4)), 228.53539092898427
('O', (1, 5), (1, 4)), 270.32918491402233
('O', (2, 5), (1, 5)), 226.68808779997926
('X', (0, 3), (0, 2)), 269.94516303003184
('X', (1, 3), (0, 3)), 226.31316739796603
('O', (4, 5), (3, 5)), 269.9023710450274
('O', (5, 5), (5, 4)), 226.21977945696563
('O', (4, 5), (5, 5)), 269.83460500702495
('O', (4, 3), (3, 3)), 225.91499512396695
('O', (5, 3), (4, 3)), 269.8228825320257
('O', (5, 2), (5, 3)), 225.85637424096058
('O', (3, 2), (3, 1)), 269.7841118900251
('O', (5, 2), (2, 5)), 225.77889651697478
('X', (1, 2), (1, 3)), 269.76805188902654
('X', (1, 0), (2, 0)), 225.75640461097646
('X', (0, 0), (1, 0)), 269.7652104740264
('X', (4, 0), (4, 1)), 225.7527809679741
('X', (5, 0), (4, 0)), 269.7639896420296
('O', (3, 2), (0, 5)), 225.7517828419659
