300
('O', (4, 2), (3, 2)), 299.999673473998
('O', (5, 2), (5, 3)), 295.2092735309998
('X', (4, 3), (3, 3)), 295.3284290080046
('X', (4, 5), (4, 4)), 293.9242323600047
('X', (5, 5), (4, 5)), 293.1325608220068
('O', (4, 2), (5, 2)), 293.852887148998
('O', (4, 1), (3, 1)), 292.85608160699485
('O', (4, 0), (3, 0)), 293.8109929619968
('O', (4, 1), (4, 2)), 292.74107595499663
('O', (5, 1), (4, 1)), 293.8041901559918
('O', (5, 0), (4, 0)), 291.9675106569921
('O', (5, 1), (5, 0)), 291.76897810099763
('O', (5, 4), (2, 1)), 253.0352744720003
('O', (5, 1), (1, 1)), 290.13489681899955
