300
('X', (4, 3), (4, 2)), 299.9996346590051
('O', (3, 2), (3, 3)), 293.0830598390021
('O', (3, 1), (4, 1)), 295.36065571400104
('O', (3, 0), (4, 0)), 286.70805285499955
('X', (5, 3), (4, 3)), 293.01702228200156
('X', (5, 2), (5, 3)), 281.64827832599985
('O', (0, 0), (1, 0)), 291.5613675289933
('O', (0, 4), (1, 4)), 280.0368843939941
('X', (5, 0), (5, 1)), 287.80101737799123
('X', (3, 0), (3, 1)), 262.2777474119939
('X', (2, 0), (2, 1)), 280.22626983898226
('O', (0, 5), (1, 5)), 250.29039476999606
('O', (0, 4), (0, 5)), 274.260993984979
('O', (0, 3), (1, 3)), 245.5354750809929
('O', (0, 2), (1, 2)), 273.9827093989734
