300
('O', (5, 2), (4, 2)), 299.9994904500054
('O', (5, 4), (5, 5)), 291.7613466329931
('X', (4, 3), (4, 4)), 278.91668034701433
('X', (3, 3), (4, 3)), 288.88835371797904
('X', (3, 1), (3, 2)), 265.61535209401336
('O', (5, 3), (5, 2)), 287.4446170609881
('X', (5, 1), (5, 0)), 263.2316170220147
('X', (4, 1), (3, 1)), 286.7386523349851
('X', (5, 1), (4, 1)), 260.0607295280206
('X', (5, 4), (1, 5)), 281.826571632977
('O', (5, 1), (2, 2)), 218.44690747602726
('O', (5, 3), (0, 0)), 272.9514571559848
('O', (3, 3), (3, 4)), 191.31510820201947
('O', (2, 3), (3, 3)), 271.13166942298994
('O', (2, 5), (2, 4)), 189.9638627570239
('O', (3, 5), (4, 5)), 270.26859001598496
('O', (2, 5), (3, 5)), 188.1546589090285
('O', (0, 5), (0, 4)), 269.3621844929876
('O', (2, 5), (0, 5)), 185.88414403502247
('O', (2, 3), (1, 3)), 268.5727680719865
('O', (2, 1), (1, 1)), 180.79870627901983
('O', (2, 0), (2, 1)), 268.3858967049746
('O', (3, 0), (4, 0)), 180.55932358201244
('X', (5, 3), (5, 4)), 268.32537991096615
('X', (2, 3), (1, 2)), 180.24499726801878
