300
('X', (3, 0), (4, 0)), 299.9994296960067
('O', (5, 2), (5, 3)), 285.8969062899996
('O', (5, 1), (4, 1)), 281.5488646070007
('O', (5, 2), (4, 2)), 283.9849400289968
('X', (1, 0), (2, 0)), 275.3452306810068
('O', (5, 1), (5, 0)), 281.6679927649966
('O', (5, 2), (5, 1)), 269.67780397701426
('X', (0, 0), (0, 1)), 274.2282867279864
('X', (1, 0), (0, 0)), 267.8429816120188
('X', (1, 5), (1, 4)), 269.79777690597984
('X', (2, 5), (2, 4)), 248.07603782402293
('O', (3, 2), (2, 2)), 264.88951520397677
('O', (3, 3), (4, 3)), 240.51949296201929
('O', (3, 4), (4, 4)), 264.0406560079864
