300
('O', (0, 2), (0, 1)), 299.9995320899907
('O', (1, 2), (1, 3)), 284.4513723249984
('O', (4, 2), (3, 2)), 283.3410885739868
('O', (5, 2), (5, 1)), 280.22353161900537
('O', (5, 3), (5, 4)), 278.77234543098893
('X', (3, 5), (4, 5)), 278.48001357199973
('X', (3, 3), (3, 4)), 276.40765329799615
('X', (2, 3), (3, 3)), 277.734886516002
('X', (2, 1), (2, 2)), 274.63477565500943
('O', (4, 3), (4, 4)), 277.5229315490142
('O', (4, 1), (4, 2)), 272.78963348601246
('X', (1, 1), (1, 2)), 276.8406251080014
('X', (2, 1), (1, 1)), 271.61435230000643
('O', (3, 1), (4, 1)), 276.61426922600367
('O', (3, 0), (4, 0)), 270.9420550710056
('O', (3, 1), (3, 0)), 276.362358458995
('O', (3, 5), (2, 5)), 263.05966516000626
('O', (5, 5), (4, 3)), 273.5684331149969
