300
('O', (2, 5), (2, 4)), 299.99959556700196
('X', (5, 3), (4, 3)), 279.81742563399894
('X', (5, 0), (5, 1)), 296.58690424100496
('O', (4, 5), (4, 4)), 275.3751662690047
('O', (5, 5), (4, 5)), 295.35715915600304
('O', (5, 4), (5, 3)), 274.0094284410152
('X', (4, 0), (5, 0)), 295.02237211300235
('X', (3, 0), (4, 0)), 272.23291190201417
('X', (3, 3), (2, 3)), 294.2902354750113
('X', (3, 2), (2, 2)), 270.8301858990162
('X', (3, 3), (3, 2)), 276.13515234700753
('X', (3, 4), (3, 5)), 268.50114503101213
('O', (5, 5), (5, 4)), 275.82620347601187
('X', (3, 3), (3, 4)), 232.69933872201364
('O', (2, 5), (1, 5)), 267.11430175100395
('O', (5, 5), (5, 2)), 206.10320260100707
('O', (2, 5), (1, 1)), 240.40149835399643
('O', (5, 5), (4, 2)), 185.49041764301364
('O', (2, 5), (2, 1)), 219.03131441299047
('O', (5, 5), (4, 1)), 173.4762084880058
