300
('O', (5, 2), (5, 3)), 299.99962348300323
('O', (1, 2), (2, 2)), 285.3360889010073
('O', (1, 4), (1, 5)), 289.5302958980028
('O', (1, 3), (1, 2)), 266.4125451810105
('X', (3, 1), (3, 2)), 287.28938592699706
('X', (0, 1), (1, 1)), 259.06971924900427
('X', (0, 4), (0, 3)), 286.03422179599875
('X', (1, 4), (2, 4)), 257.15051366701664
('X', (0, 4), (0, 5)), 285.8584143920016
('X', (1, 4), (0, 4)), 256.7345924660185
('O', (3, 3), (2, 3)), 285.2444204300118
('O', (3, 4), (4, 4)), 256.05436752102105
('O', (3, 5), (3, 4)), 285.1385438210127
('O', (2, 5), (3, 5)), 255.60559257601562
('O', (4, 5), (5, 5)), 283.31815191001806
('O', (4, 3), (4, 2)), 237.8734146280185
('O', (3, 3), (4, 3)), 282.8256119690195
('O', (1, 3), (3, 3)), 235.44208812400757
