300
('X', (3, 5), (2, 5)), 299.99951406600303
('X', (3, 2), (3, 3)), 247.64439612500428
('X', (4, 2), (4, 1)), 294.4439995069988
('O', (2, 3), (1, 3)), 237.7562540850049
('O', (2, 4), (2, 3)), 290.2144418359967
('X', (2, 2), (3, 2)), 228.80817606400524
('O', (4, 4), (3, 4)), 287.7466653859883
('X', (0, 2), (1, 2)), 222.97403832999407
('X', (0, 5), (1, 5)), 284.9096180269844
('X', (0, 1), (1, 1)), 217.75141515299038
('O', (5, 4), (5, 5)), 282.2294442879793
('O', (4, 4), (5, 4)), 216.53906405698217
('O', (4, 5), (3, 5)), 281.4206489959761
('X', (0, 4), (1, 4)), 216.11698992797756
