300
('O', (3, 2), (3, 1)), 299.99962419200165
('O', (4, 2), (4, 1)), 281.7441352879978
('O', (5, 2), (5, 3)), 290.6451217330032
('O', (4, 2), (4, 3)), 276.79794827799196
('O', (3, 2), (4, 2)), 289.5586781949969
('O', (2, 2), (2, 3)), 274.02872672899684
('O', (0, 2), (1, 2)), 288.875354238
('O', (0, 3), (0, 2)), 272.9028564610053
('X', (3, 5), (3, 4)), 288.5330348419957
('X', (2, 5), (3, 5)), 272.34338258000207
('X', (0, 5), (0, 4)), 288.32252978799806
('O', (1, 3), (1, 4)), 272.1069077370048
('X', (1, 5), (2, 5)), 288.1640995580092
('O', (0, 3), (1, 3)), 271.6889691219985
('O', (0, 5), (1, 1)), 288.0088644470088
