300
('O', (2, 0), (3, 0)), 299.9996169530059
('O', (2, 3), (2, 2)), 275.85061932700046
('O', (1, 3), (1, 4)), 293.6425109450065
('O', (1, 2), (0, 2)), 269.330094156001
('X', (3, 2), (4, 2)), 289.5455984380096
('O', (1, 3), (2, 3)), 267.1419439710007
('X', (3, 1), (2, 1)), 288.1065349820128
('X', (3, 3), (3, 2)), 265.99199300899636
('O', (0, 3), (1, 3)), 287.9014667640149
('X', (3, 4), (2, 4)), 265.4599146799883
('X', (4, 4), (4, 5)), 287.429374394007
('O', (0, 4), (0, 5)), 264.8365491109871
('O', (0, 3), (0, 4)), 287.2488920310134
('O', (3, 3), (3, 4)), 263.91106033299
('O', (5, 3), (5, 4)), 287.11956125102006
('O', (4, 3), (5, 3)), 263.534292559998
('O', (3, 3), (4, 3)), 286.8746228540258
('O', (3, 5), (2, 5)), 262.8310512580065
