300
('O', (1, 2), (2, 2)), 299.9995873970038
('O', (1, 3), (1, 4)), 286.49073392500577
('X', (3, 1), (3, 0)), 293.36378580699966
('X', (3, 3), (3, 4)), 258.39970408100635
('O', (2, 3), (2, 4)), 291.6897413730039
('X', (4, 3), (3, 3)), 255.80947430101514
('X', (4, 0), (5, 0)), 290.4337555630045
('O', (0, 3), (1, 3)), 254.48420057201292
('O', (0, 0), (1, 0)), 289.0106677940057
('O', (0, 2), (0, 3)), 252.68169399900944
('O', (0, 0), (0, 1)), 286.68757406900113
('O', (2, 0), (2, 1)), 236.80313168901193
('O', (0, 0), (2, 3)), 276.84528022800805
