300
('O', (0, 2), (0, 1)), 299.99966494100227
('O', (0, 4), (0, 3)), 249.78568522100977
('O', (2, 4), (3, 4)), 283.1936207260005
('O', (2, 5), (2, 4)), 237.5164769260009
('O', (3, 5), (4, 5)), 279.66683795300196
('O', (2, 5), (1, 5)), 236.05758586000593
('X', (4, 3), (4, 2)), 277.0117710550112
('X', (1, 3), (2, 3)), 234.68219967201003
('O', (3, 5), (2, 5)), 276.34695985801227
('X', (1, 2), (2, 2)), 232.61016704101348
('X', (1, 4), (1, 3)), 273.6916618430114
('X', (0, 4), (0, 5)), 230.1165685730084
('O', (5, 5), (5, 4)), 273.24892256301246
('O', (3, 5), (2, 1)), 222.5960543280089
