300
('X', (3, 0), (4, 0)), 299.99966214899905
('X', (3, 3), (3, 2)), 230.24402202898636
('X', (3, 4), (4, 4)), 288.3426919009944
('O', (0, 2), (1, 2)), 218.23172112899192
('O', (0, 0), (1, 0)), 284.72118832200067
('X', (1, 4), (1, 3)), 215.45968397599063
('X', (1, 5), (2, 5)), 282.07409661800193
('O', (0, 4), (0, 5)), 214.60887735099823
('O', (0, 3), (0, 4)), 281.868831683998
('O', (0, 0), (0, 1)), 214.3372761070059
('X', (1, 4), (2, 4)), 281.6272409589874
('X', (1, 5), (1, 4)), 213.48438198500662
('X', (3, 5), (3, 4)), 281.22412706898467
