300
('O', (2, 4), (2, 5)), 299.99955484799284
('O', (2, 2), (2, 3)), 263.3811703459942
('O', (5, 2), (4, 2)), 294.03661761699186
('X', (4, 3), (3, 3)), 253.26354396498937
('O', (5, 4), (5, 3)), 292.64891987999727
('X', (4, 5), (4, 4)), 251.933973399995
('X', (5, 5), (4, 5)), 292.3682803240081
('O', (3, 4), (2, 4)), 250.20460788698983
('X', (5, 4), (5, 5)), 292.3491888760036
('X', (1, 4), (1, 5)), 249.85484348497994
('X', (1, 3), (1, 2)), 289.51700405200245
('O', (3, 5), (3, 4)), 248.65121623397863
('O', (3, 2), (2, 2)), 288.7357052820007
