300
('X', (5, 3), (5, 2)), 299.9994934829883
('X', (2, 3), (3, 3)), 256.3023396320059
('X', (2, 4), (1, 4)), 294.8400543179887
('O', (3, 2), (3, 1)), 244.7599628030148
('O', (4, 2), (3, 2)), 291.648333456993
('X', (2, 2), (2, 3)), 236.64317978500912
('O', (4, 4), (4, 3)), 289.6583953169902
('X', (2, 0), (2, 1)), 233.06781129501178
('X', (5, 0), (5, 1)), 287.71757182999863
('X', (1, 0), (1, 1)), 227.356599723018
('O', (5, 4), (5, 5)), 285.08418454600906
('O', (4, 4), (5, 4)), 224.44262187601998
('O', (4, 5), (3, 5)), 284.26139205900836
('O', (4, 4), (3, 4)), 224.27427866701328
('O', (4, 5), (4, 4)), 284.07374122600595
('O', (2, 5), (1, 5)), 224.10017210101068
('O', (2, 4), (2, 5)), 283.9555790660088
('O', (0, 4), (0, 5)), 223.74715934200503
